;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4;Delta_1;Theta_1;Alpha_1;Beta_1
S22;Resting;0.029612335;0.027084176;0.017339258;0.057756258;0.024741921;0.025327446;0.018900469;0.058138878;0.024724508;0.025604774;0.018066023;0.057015417;0.026318913;0.025687839;0.017177005;0.055600297;0.02553362;0.023679581;0.016179578;0.052753199;0.022562276;0.025098052;0.017007205;0.054749255;0.023953415;0.022691192;0.018792015;0.055360905;-0.699215;-2.72722;-5.87591;14.42
S23;Resting;0.026117965;0.033000164;0.045580544;0.025553555;0.025094054;0.034590387;0.045650094;0.022928447;0.023592654;0.033230772;0.048916654;0.022531215;0.026824801;0.033336595;0.048010505;0.03241306;0.026053917;0.031895645;0.045066762;0.02709712;0.022367389;0.028161571;0.044674213;0.016717798;0.022589609;0.0283805;0.049532861;0.019951519;-1.01719;2.01123;0.94838;-1.78436
S24;Resting;0.027984591;0.038445413;0.028204936;0.0220497;0.029048406;0.038600362;0.029387596;0.023616796;0.026924077;0.043292751;0.033621377;0.029068746;0.031963438;0.039892401;0.03050177;0.023229068;0.035049133;0.043707323;0.034310928;0.025764647;0.025827616;0.036485318;0.033501834;0.024449591;0.031759643;0.04215194;0.035462155;0.025459348;1.40305;8.01986;-2.51082;-1.36987
S2;Resting Open;0.010806638;0.02583712;0.068988509;0.021714245;0.010771524;0.025900471;0.069505179;0.021915892;0.009924424;0.02763586;0.079541312;0.027813538;0.010096237;0.024230606;0.072817702;0.01687808;0.009971478;0.023798524;0.083872756;0.016477497;0.010342169;0.024079758;0.073887345;0.019327818;0.011827947;0.022316702;0.076956478;0.015385235;-7.45517;-2.88548;7.52827;-3.92557
S3;Resting Open;0.015262071;0.016681236;0.034593067;0.050883401;0.018358923;0.019587171;0.036547835;0.058894049;0.018410833;0.017365481;0.041214861;0.062006981;0.015415796;0.018623277;0.036382134;0.053581231;0.018375503;0.020973533;0.050887213;0.065487448;0.017590264;0.019693105;0.038641854;0.051355996;0.012935776;0.017323512;0.038573694;0.052872936;-4.7409;-7.21494;-0.799315;14.5476
S7;Resting Open;0.021631958;0.028018275;0.03841667;0.022155952;0.017651658;0.029685408;0.040016309;0.023536836;0.018525637;0.029806465;0.044751222;0.024531252;0.021845666;0.035731782;0.046162057;0.023916554;0.019446456;0.033335832;0.057023813;0.028721709;0.049367231;0.038666333;0.034994656;0.019456925;0.038964194;0.033091573;0.037248068;0.021496857;0.0494943;2.61771;-0.0657641;-2.06219
S10;Resting Open;0.005549823;0.012721171;0.08927234;0.012760997;0.005553831;0.011426415;0.093071226;0.012232643;0.005603374;0.011231464;0.099069063;0.012548597;0.005547611;0.01336491;0.102118663;0.013942746;0.005719847;0.014565158;0.127551561;0.015864259;0.005551476;0.011289234;0.0919942;0.011101346;0.005733815;0.0128981;0.099646177;0.011914599;-9.71959;-11.4737;13.375;-7.32308
S13;Resting Open;0.026891663;0.029126025;0.024340954;0.05017243;0.026602498;0.027196294;0.024619452;0.050435692;0.027297814;0.027050785;0.025723635;0.055336291;0.025655207;0.028693453;0.025280203;0.05647977;0.026172339;0.026965938;0.023392709;0.055121543;0.026571927;0.023732481;0.019988984;0.040444696;0.0260972;0.025795052;0.021377183;0.046765569;-0.202622;-1.36919;-4.4813;11.6466
S14;Resting Open;0.014397188;0.016674321;0.068808211;0.016973634;0.01613691;0.016230966;0.076058145;0.0191452;0.017307829;0.019756632;0.093542342;0.036320974;0.014588955;0.017936798;0.072158824;0.016456529;0.014351976;0.02062506;0.079924461;0.017698967;0.013393075;0.015815868;0.07884264;0.019869762;0.013620614;0.016339868;0.085581483;0.017603747;-5.5413;-7.92915;8.47501;-3.72285
S15;Resting Open;0.004492372;0.010219933;0.095711089;0.015886045;0.00505393;0.011667085;0.118819854;0.01787766;0.004952979;0.011686202;0.119202792;0.016896916;0.004275102;0.010826508;0.090435342;0.015168592;0.004646623;0.012558586;0.097947492;0.015851167;0.004382019;0.010203681;0.095385284;0.013531659;0.003563339;0.009744745;0.077391355;0.012871544;-10.2496;-12.562;13.3422;-6.09962
S16;Resting Open;0.018132716;0.022059064;0.07140498;0.022981415;0.018648165;0.021418712;0.071081366;0.025044447;0.017801854;0.022172886;0.061741799;0.022935389;0.016260783;0.020742377;0.070247886;0.021596033;0.015280317;0.020568273;0.067373182;0.022188975;0.013520736;0.016254191;0.075978183;0.01792901;0.012837233;0.016985389;0.08934799;0.019101747;-4.98761;-6.24078;6.94096;-2.95185
S18;Resting Open;0.018743627;0.03327062;0.035703177;0.032399878;0.015141944;0.03644078;0.038279791;0.036290258;0.01556389;0.041803872;0.048786004;0.040905677;0.022475719;0.036690279;0.03442728;0.034410716;0.017864798;0.033434789;0.040657127;0.037900037;0.0150235;0.03527331;0.040231548;0.032774819;0.017206082;0.031524219;0.036792684;0.033412146;-4.2965;4.54409;-0.81765;3.95628
S19;Resting Open;0.012560379;0.028016371;0.064792631;0.015759287;0.01405708;0.030999572;0.067428135;0.017304209;0.015462651;0.03362063;0.065747965;0.022877147;0.01164485;0.02687243;0.062844657;0.015098253;0.017990217;0.035225066;0.081904594;0.020289809;0.013075147;0.03435789;0.085457781;0.020660612;0.010291151;0.02755393;0.069090649;0.014982833;-6.10701;1.36074;6.65226;-4.74519
S22;Resting Open;0.014496297;0.016619548;0.039696008;0.054360523;0.014014685;0.016670157;0.041357188;0.054610569;0.013868098;0.016093969;0.039776818;0.053541748;0.01228927;0.016928062;0.043592666;0.053933418;0.012174709;0.018869477;0.040718752;0.053387679;0.013646959;0.015229665;0.03932469;0.052875776;0.012444041;0.015863728;0.046722608;0.054232568;-6.23742;-8.60886;-0.282519;13.4109
S23;Resting Open;0.011276084;0.010652038;0.092593249;0.01426347;0.011137001;0.010340885;0.093732227;0.01355194;0.010530895;0.010764072;0.100329458;0.013033326;0.011780861;0.010867333;0.101482471;0.016960395;0.011231385;0.010145445;0.110249699;0.014372796;0.009780741;0.009702789;0.086980801;0.009769245;0.010058854;0.010434363;0.107569581;0.010931861;-7.33837;-12.9433;13.0632;-7.16214
S24;Resting Open;0.008399111;0.007447936;0.084911482;0.006367291;0.008404777;0.007926498;0.078180917;0.006918917;0.008883473;0.008693306;0.111783888;0.008874833;0.00772029;0.007958444;0.122312652;0.00704859;0.007094702;0.008819438;0.142116514;0.008631026;0.008007909;0.007367922;0.077641373;0.00692914;0.007050458;0.007702342;0.173091256;0.008332355;-8.6783;-14.6538;15.7786;-10.0393
S2;Form;0.035570617;0.04182279;0.023431485;0.029663602;0.035524702;0.041817279;0.023415983;0.029871061;0.034123739;0.042279561;0.023019696;0.034205904;0.03178625;0.040694889;0.022614415;0.026188283;0.032544468;0.040278103;0.022962774;0.02718885;0.029939733;0.036523341;0.021754323;0.025252714;0.030547139;0.035281844;0.022493377;0.02101979;2.70154;7.60367;-4.65402;-0.0233849
S3;Form;0.052249373;0.035162155;0.015021898;0.024987008;0.053241485;0.035653433;0.015922832;0.026631291;0.052038029;0.035196705;0.016143502;0.028108784;0.048963173;0.034931474;0.014692274;0.024614023;0.047118861;0.03678346;0.015517066;0.025726383;0.044209819;0.029708253;0.014129268;0.0235781;0.040889536;0.030539193;0.013869107;0.022878385;9.71885;3.54219;-6.47923;-1.16491
S7;Form;0.062084977;0.034565656;0.013041166;0.013933057;0.058948993;0.033028461;0.013037476;0.015704477;0.083266967;0.046278532;0.014408209;0.017785094;0.071055702;0.035842269;0.013970253;0.013941286;0.060952656;0.038580783;0.014159883;0.013899768;0.051232276;0.029033468;0.01180435;0.013571088;0.049887223;0.029693753;0.012152397;0.012013727;16.0043;4.34167;-6.9087;-6.64324
S10;Form;0.047893668;0.036106624;0.017362527;0.013968194;0.047352089;0.035445946;0.017652514;0.013728287;0.04690704;0.035718596;0.018451743;0.013667887;0.048139016;0.037116231;0.018098779;0.014907359;0.050404783;0.039337785;0.020551584;0.017741517;0.068522744;0.038243722;0.017663278;0.012713183;0.044046298;0.034974824;0.017589287;0.013207366;10.6819;5.45303;-5.75012;-6.6264
S13;Form;0.027481607;0.03537398;0.02163607;0.047188839;0.023286011;0.033671171;0.021549396;0.048398757;0.022633955;0.036446127;0.022345522;0.051668364;0.026917548;0.033909913;0.025550011;0.047782465;0.026362116;0.032958958;0.024451116;0.048348952;0.017684932;0.027103106;0.017844981;0.037988411;0.023374244;0.029863501;0.022089458;0.042061927;-1.30017;2.67124;-4.81691;9.36699
S14;Form;0.019180142;0.020468942;0.052621745;0.031678531;0.023367297;0.0216402;0.085618278;0.058014193;0.02750222;0.022327184;0.0779483;0.066389686;0.024232665;0.020509277;0.044679967;0.032335872;0.021393287;0.02115486;0.03948082;0.034811345;0.019935164;0.018173287;0.040876078;0.024591429;0.017443311;0.017216491;0.029161797;0.017881918;-2.38561;-6.11807;2.49066;4.54712
S15;Form;0.060411101;0.02735362;0.020962048;0.012712563;0.067114541;0.02932534;0.020929662;0.012834629;0.066829797;0.029968521;0.019662996;0.012251995;0.056350778;0.026936779;0.021656347;0.014045899;0.049203411;0.025734549;0.023422021;0.01519703;0.041274812;0.02072466;0.020699289;0.010396094;0.036443127;0.019123267;0.027802828;0.011595604;12.0838;-2.37961;-4.85301;-7.42718
S16;Form;0.055444733;0.037951035;0.013894057;0.017531011;0.058569381;0.037724295;0.014290727;0.018637413;0.05827727;0.035986944;0.013964995;0.018533621;0.056766632;0.036854382;0.013992647;0.018607779;0.056257302;0.035458617;0.01421894;0.019577849;0.045125747;0.032851549;0.013359249;0.015169229;0.043597549;0.031264385;0.01301689;0.016026378;12.0184;4.56158;-6.76352;-4.92352
S18;Form;0.022071144;0.031268769;0.030740318;0.036995417;0.021555875;0.033113593;0.034147849;0.045604798;0.021378806;0.036886219;0.037198571;0.055363297;0.022837561;0.030998274;0.029093834;0.039053472;0.024082714;0.035149707;0.031142187;0.040018598;0.018582067;0.028811213;0.036338655;0.034890026;0.019380251;0.02918233;0.029592108;0.031306848;-2.50238;2.25034;-2.34019;6.26005
S19;Form;0.01926952;0.037762371;0.043755962;0.020397028;0.021456875;0.040230811;0.046508139;0.021621743;0.021082379;0.038951944;0.049043037;0.025245259;0.018937846;0.037786625;0.044398927;0.019696973;0.020162054;0.041974465;0.057082535;0.021196707;0.016700127;0.040252042;0.056609641;0.022229846;0.015180899;0.03157526;0.043476893;0.017396103;-3.6644;6.55887;1.41688;-3.24488
S22;Form;0.036989774;0.030426674;0.015496924;0.037687483;0.03836666;0.030617741;0.015197454;0.038365372;0.038793792;0.030263369;0.014684273;0.039762664;0.037446413;0.030233822;0.015544477;0.038035599;0.036689645;0.029228513;0.014985536;0.037402538;0.033591364;0.02882381;0.015786458;0.038261308;0.032146846;0.027180347;0.016945454;0.038855859;4.23953;0.432755;-6.36992;5.53342
S23;Form;0.036645699;0.03158259;0.029475627;0.02824035;0.038065567;0.031221164;0.028469228;0.027584391;0.037433407;0.030461044;0.02876341;0.027886303;0.03888454;0.03325043;0.033041238;0.034459767;0.035424546;0.032580003;0.035421211;0.032502095;0.031082632;0.028013903;0.026899444;0.018790848;0.031415566;0.029758635;0.031900498;0.023080383;3.91513;1.46252;-2.87166;-0.00367715
S24;Form;0.031211321;0.034758507;0.023799879;0.023239546;0.031935228;0.037024972;0.028092135;0.046060945;0.033957495;0.040388012;0.030363472;0.042559805;0.031047435;0.037798856;0.028002882;0.023135013;0.034650495;0.042321439;0.03110125;0.024440635;0.025793151;0.033368265;0.023887438;0.021992948;0.029145392;0.037607207;0.039784913;0.021456384;1.91473;6.07374;-3.25385;0.36373
