;Test;Delta Oz;Theta Oz;Alpha Oz;Beta Oz;Delta O1;Theta O1;Alpha O1;Beta O1;Delta PO7;Theta PO7;Alpha PO7;Beta PO7;Delta O2;Theta O2;Alpha O2;Beta O2;Delta PO8;Theta PO8;Alpha PO8;Beta PO8;Delta PO3;Theta PO3;Alpha PO3;Beta PO3;Delta PO4;Theta PO4;Alpha PO4;Beta PO4
S19;Resting Open;0.02357236182952719;0.035463898541018085;0.03260034499917801;0.02089880389382547;0.024388983991493154;0.039190409626679815;0.03805992208793263;0.023476282468044393;0.02453876189766509;0.04523519995314902;0.05031745651352612;0.033569312381676035;0.024134487843082957;0.03489165484430226;0.03185714173906489;0.019558937215565945;0.027880346758097762;0.04354540804131972;0.0454256782146885;0.02329091795073143;0.024377080246537047;0.04248362760663836;0.04768607952216766;0.028599598626865536;0.023047051671052622;0.031225596698402296;0.03597525575973735;0.01998789490660479
S22;Resting Open;0.029612334917700184;0.02708417573830785;0.017339258157456818;0.057756258173097985;0.02474192102888849;0.025327446382027715;0.018900469093316212;0.05813887765516295;0.024724508364298542;0.025604774094051496;0.018066023407160316;0.057015417087352326;0.026318912833215646;0.025687838718859286;0.017177005189043082;0.05560029661133365;0.02553361998208007;0.023679581130340348;0.016179578465808586;0.05275319880476803;0.022562275901679255;0.02509805156325609;0.01700720497415323;0.05474925465383423;0.02395341502588638;0.022691191990699848;0.018792015490939604;0.05536090542910278
S24;Resting Open;0.02798459125014527;0.03844541295204498;0.028204936423706906;0.02204970003650838;0.029048406262151053;0.03860036157112564;0.029387596154858163;0.02361679609966984;0.026924076505191477;0.04329275101141979;0.03362137679863531;0.029068746079978315;0.03196343824787167;0.03989240053867049;0.03050176973122677;0.0232290681912739;0.035049133341279924;0.043707323458284826;0.03431092772337442;0.025764646676318885;0.025827616396879565;0.03648531831746087;0.03350183426936359;0.024449591285671833;0.03175964297251195;0.042151940457706205;0.03546215471877137;0.025459348118999085
S2;Resting;0.010806638050838722;0.025837120104337814;0.0689885088501292;0.021714244810395914;0.010771524440753308;0.025900470752762125;0.06950517860371434;0.02191589168163378;0.009924423687397183;0.027635859664555534;0.0795413119981722;0.027813538073256185;0.010096236888608655;0.024230606009191438;0.07281770220791069;0.01687808014638262;0.00997147793938547;0.023798524031383175;0.08387275566557066;0.01647749699299091;0.010342169109965493;0.02407975820081077;0.07388734494709708;0.019327817852609393;0.011827947301422729;0.02231670210802114;0.0769564776491715;0.015385234951580697
S3;Resting;0.015262071320536509;0.01668123606785143;0.03459306710144299;0.050883401060581514;0.018358923398167606;0.019587171477945652;0.036547835498201335;0.05889404864896403;0.018410832612046773;0.017365480966028714;0.041214860876406;0.06200698130593406;0.015415795513319609;0.01862327712289581;0.03638213389125563;0.05358123059512882;0.018375503112371124;0.020973532696152614;0.05088721346264143;0.06548744817225732;0.017590263631333914;0.01969310512640906;0.03864185354038592;0.05135599600392886;0.012935776103400916;0.01732351151417513;0.03857369390639004;0.05287293642127224
S6;Resting;0.008546755018351072;0.014735702749787137;0.0706589268276628;0.022947302694967576;0.008341649414225362;0.014885730086835266;0.07619185064612524;0.026279046680883173;0.008179693956582641;0.015166092215976017;0.08588261806424684;0.037296271994797854;0.007656328437700094;0.014504116391907391;0.09273569342670843;0.026191696156589766;0.007088038052223133;0.01304690955156455;0.12876519564469385;0.03321470205759978;0.007936908798571863;0.013910442870881083;0.06789793765401787;0.01848763903912992;0.006340676116966196;0.012510271013979503;0.07352025671633229;0.015251020236938133
S7;Resting;0.021631958463542548;0.02801827542893921;0.03841666971186131;0.02215595248797592;0.01765165808104676;0.029685408272458323;0.040016308865435106;0.023536836293379094;0.01852563684052725;0.029806464561947972;0.04475122182632637;0.02453125208028457;0.021845665898980796;0.035731782198978226;0.04616205694458889;0.02391655369755293;0.019446456132617643;0.033335831557003225;0.05702381342051794;0.028721708689421838;0.04936723099170075;0.03866633307180324;0.034994656070417074;0.019456924854719223;0.038964193654754335;0.03309157265521659;0.037248067586904805;0.021496856795529793
S10;Resting;0.005549822712486524;0.012721170912963;0.08927233999656192;0.012760996836618075;0.005553830598513997;0.011426415455855318;0.09307122586822553;0.012232643141782962;0.005603374384463404;0.011231463909645712;0.09906906264547587;0.012548596559853116;0.005547610811838157;0.013364910077281375;0.10211866344570869;0.013942745973575298;0.005719846749417914;0.01456515790323003;0.12755156114080116;0.015864259239137063;0.005551475570728613;0.011289234109950625;0.09199420006257585;0.01110134644756618;0.005733815251412298;0.012898100240824453;0.09964617748686866;0.011914598888825328
S13;Resting;0.026891662610210493;0.029126025471977724;0.024340953606449747;0.05017243013063465;0.02660249846261751;0.02719629375174053;0.02461945216578203;0.05043569208126845;0.027297814397742648;0.027050785051383315;0.025723635392630822;0.05533629124092382;0.02565520744746149;0.02869345334940769;0.025280202866379158;0.05647977031936141;0.026172338702432543;0.02696593789086327;0.023392709499468874;0.05512154308303362;0.026571927416266433;0.023732481114895385;0.019988984368581576;0.040444695600757884;0.026097200039622483;0.02579505168838754;0.021377183119153122;0.04676556933880654
S14;Resting;0.014397188080551597;0.016674321292787928;0.06880821067482329;0.016973634402079666;0.016136910436949963;0.01623096556949394;0.07605814469849137;0.019145199681215606;0.0173078294808721;0.019756631740419552;0.09354234209506801;0.036320973768862924;0.014588955281510075;0.017936797769869194;0.0721588239995408;0.016456529059241345;0.014351975563463739;0.0206250597324592;0.0799244611278077;0.017698967411756125;0.013393075418384859;0.01581586777629618;0.0788426401979774;0.019869762139363135;0.013620614310317206;0.016339867574789297;0.08558148323529334;0.017603747321196878
S15;Resting;0.004492372353331748;0.010219932749823421;0.09571108873675972;0.0158860453530798;0.005053929655347025;0.011667084668891698;0.11881985416210517;0.017877660094272975;0.004952979471279175;0.01168620249104907;0.11920279199190702;0.016896915605577493;0.004275102040949876;0.010826508053382642;0.0904353422365431;0.015168591579932526;0.004646622588650069;0.01255858560847029;0.09794749170304791;0.0158511668027835;0.004382019442238492;0.010203680616463933;0.09538528433519218;0.013531658835287744;0.003563339476932512;0.00974474516953428;0.07739135521150292;0.012871543783618686
S16;Resting;0.01813271566777925;0.022059063594685305;0.07140497967345595;0.02298141485629547;0.01864816455951721;0.02141871198776724;0.07108136644802217;0.02504444711437912;0.017801854429478698;0.02217288647311673;0.061741798841206764;0.022935389009276122;0.016260782778311725;0.020742376507463654;0.0702478855368449;0.021596033261199743;0.015280316601315565;0.020568273281725634;0.0673731822506068;0.022188974973273875;0.013520736413034487;0.016254190888686713;0.07597818272573373;0.017929009938184585;0.012837232528278984;0.016985389057494617;0.08934799012460666;0.01910174727940653
S18;Resting;0.01874362666855471;0.03327061982144217;0.03570317658916801;0.03239987766783401;0.015141943520984951;0.03644077958910086;0.038279790573967985;0.03629025821536617;0.015563889624640734;0.04180387238106259;0.048786004427686394;0.04090567735204266;0.022475718606078984;0.03669027947722159;0.03442728018457214;0.03441071614935685;0.01786479800942221;0.033434789372160496;0.0406571269905909;0.037900037412326934;0.015023500393960137;0.03527330970376936;0.04023154759855005;0.032774818741932873;0.017206082079535473;0.03152421892254239;0.03679268406842422;0.03341214636637805
S19;Resting;0.012560379395879713;0.028016371173485377;0.0647926314307596;0.015759286882610624;0.014057080206317097;0.0309995716952628;0.06742813517612868;0.017304208971866204;0.015462651439791019;0.03362062991727468;0.06574796510106527;0.0228771471682801;0.011644849844898771;0.02687242952396222;0.06284465659503308;0.015098252667741993;0.01799021746857479;0.035225066293218914;0.08190459425627183;0.02028980903151568;0.013075146535105275;0.034357889892851115;0.08545778094955418;0.02066061150021698;0.010291151058406289;0.027553930126156184;0.0690906490318345;0.014982832744991093
S22;Resting;0.014496297375750639;0.01661954849283364;0.03969600848591195;0.05436052272240672;0.014014684828338658;0.016670157161831938;0.04135718787202162;0.05461056911834502;0.013868097777272414;0.01609396860987231;0.03977681830979691;0.053541748449493824;0.012289269700029233;0.016928061510747897;0.04359266648098561;0.05393341797879649;0.01217470897213911;0.018869476647895393;0.040718751675360855;0.0533876787897645;0.013646958629737837;0.01522966469040975;0.03932469005394745;0.052875775524777666;0.01244404056667132;0.015863727670493093;0.04672260838645665;0.05423256757828693
S24;Resting;0.008399111479900334;0.007447936256985065;0.08491148152617758;0.006367291089777302;0.0084047766047354;0.007926498419420627;0.07818091707206934;0.006918916989594772;0.008883472561294733;0.008693305974815562;0.11178388847609783;0.008874833111263516;0.007720290090518091;0.007958444202718167;0.12231265221043607;0.007048589502332602;0.007094701783078635;0.00881943779384036;0.14211651401207556;0.008631025641076512;0.008007908753235978;0.007367922081601445;0.07764137332639347;0.006929139577843314;0.007050457728164993;0.007702341749823701;0.17309125600964906;0.008332355338813751
S2;Color;0.02957852223034799;0.0395337586070256;0.028390795252551122;0.030216217927416262;0.02958520572442557;0.0393779451392625;0.028343221637346223;0.030496439764650843;0.02944859637397636;0.03904827694045115;0.02886119589209229;0.03329750065841106;0.030436763197458243;0.03983036504781304;0.027925375115851945;0.027078919439336047;0.028799686889570835;0.03983577586603362;0.029579780287664278;0.027058990765134117;0.027036377659615262;0.03679530281198013;0.02680995988183678;0.026112049276253872;0.024987768931072293;0.03547176994466551;0.02601164879833048;0.02256376239897261
S3;Color;0.05037721116213304;0.028484110960314092;0.011854208685486417;0.03039204339599399;0.049998208990697374;0.028850064263246905;0.012166138781767005;0.032973715170589;0.04819194435671393;0.02884108868832603;0.012454791404809576;0.03940635818468502;0.04762021346642377;0.02779646025784401;0.01170493736027614;0.030363962837444906;0.04635288480959744;0.02807402479035539;0.012318030048915645;0.03320879652833826;0.042096777940680834;0.025833860333175043;0.01080140278925663;0.026926600232278282;0.04178341532517287;0.02522147636192184;0.01133844684402092;0.026789864783172995
S6;Color;0.017951252417451713;0.02929515026891208;0.0340276655967548;0.048704130733259465;0.01656702111596788;0.027896777893540232;0.03598764539713698;0.06489660911210353;0.017491294572510092;0.027873565079465288;0.03734812919303033;0.08686457579366491;0.01577384989128797;0.027710049591366432;0.03719731335897757;0.05626544673591066;0.014655505787476613;0.02437609626070888;0.04162369158787685;0.0426921483457885;0.01383548483928947;0.022105724412766464;0.03404026858013096;0.02793309797906845;0.012996674476315976;0.0203311351143395;0.03427602453762406;0.02130759603527372
S7;Color;0.052700101533071496;0.037899927672344416;0.01618825456689578;0.021433650480800148;0.04844277046261591;0.03729785309900676;0.016471592465803656;0.02244869469084491;0.04898554829414471;0.03848212834459943;0.01735233265221031;0.023756856996350235;0.051880817707182635;0.0388893853744118;0.01596993902019412;0.023029354700623412;0.048993481434471096;0.042094313009083735;0.017091696438915803;0.02437023140843587;0.03971469621976437;0.03348856898963906;0.014400598820931525;0.01713433924868022;0.04225303700924316;0.037474569015294446;0.014210859322345537;0.01731463702994208
S10;Color;0.04555325837660011;0.03955727370253667;0.018631178153000597;0.016249130910345452;0.04334301225834598;0.03925727442448592;0.018785849830671924;0.016205552646767426;0.042887683401687304;0.038347614026797774;0.01976645712119964;0.016266108984440097;0.04778989781069816;0.03857298838564348;0.02004181353302527;0.017647697484085793;0.05053507549100329;0.040927879982570206;0.023384131587881652;0.020064941734182447;0.04303898679909648;0.038586422435646;0.01795065621296147;0.015244573291447482;0.04280792754975573;0.036270372264355547;0.018887557326725108;0.015675507592720083
S13;Color;0.03152610277287194;0.03145946227038018;0.020249543140109967;0.047373161230277856;0.030217954767800582;0.029767723533801724;0.02050327214895334;0.04551118585053447;0.031908603255595705;0.029615282864654365;0.021430144967433624;0.049833309389700146;0.030547874548355784;0.030919339000707056;0.022061325401761235;0.05286982853800084;0.02917716326501343;0.03031678985538729;0.020481377065249405;0.052876673981101345;0.024526151898723005;0.02478891952878269;0.014969077316655881;0.0348084028100688;0.026399279455145468;0.027685414808848306;0.01783523924367326;0.04178320382446978
S14;Color;0.022491351373118352;0.018692447039342783;0.04412799926928473;0.04461316823156277;0.021374782889822034;0.0183449660093482;0.05150808586765997;0.055220453714296895;0.024137917088802335;0.019209267147267024;0.04396367680679823;0.05718116194163878;0.023305796086554517;0.02162290816215501;0.05402004140451908;0.06092474432357127;0.02504257498943245;0.021138913674794292;0.058782980250436837;0.07232700579065797;0.018352172736297627;0.01447434657754824;0.027014776969013547;0.025974850843278646;0.018074612859963035;0.014548925124424496;0.028937714497015692;0.027994421734487
S15;Color;0.05375476072567702;0.024159369729798277;0.029571842302494256;0.015766515799273455;0.05807442903964612;0.025873313100471168;0.03332296961095684;0.01748383547153916;0.05984554812352745;0.026624570705550018;0.03306798561873049;0.017167239299681582;0.05153006967897814;0.02348166770928382;0.03055905295883438;0.016079067561327768;0.045994201718465993;0.022567408736440562;0.03419790830373642;0.016422014464964833;0.0383388135730435;0.018906312313831525;0.03059955549791481;0.012937453297767118;0.0354792642269996;0.017818525713456497;0.03062656960520813;0.013241865925748917
S16;Color;0.056385432892755445;0.04031212694647231;0.01524801426985188;0.020370994412653814;0.05032837255908205;0.03488494225367871;0.014925138405604223;0.021954140579365837;0.05000306889256182;0.035368454395985065;0.01461570527898292;0.02201047903658526;0.051589612919001035;0.03627971682310199;0.014358769835972498;0.0198421193416831;0.050616850052180716;0.03477296668632272;0.013770588035326641;0.022891943914269772;0.042106272679859155;0.0294061178825494;0.013112342725759632;0.016937005333094998;0.049985752898342097;0.03175698856948121;0.014316440305339916;0.01728506704197875
S18;Color;0.02374188521795022;0.02490033753050084;0.03553644810841857;0.03874793401387939;0.025150098013086018;0.026431869484980792;0.03828169880279115;0.04689348211013584;0.024674664082985475;0.028823145853812748;0.04002030349376104;0.05472227159562212;0.02522441386780891;0.023910590354634033;0.03392586387597435;0.042719352388035634;0.02444148005153421;0.024434059397277753;0.03442705873308965;0.04637182747029065;0.020792908712745174;0.022800024489911846;0.041101942531658074;0.03527876721123555;0.01982049754477693;0.02067798568762888;0.03223051608512315;0.032001609919439775
S19;Color;0.017777103013287346;0.03737116512228703;0.04453719757585571;0.024160653157831728;0.0193872870306684;0.03880125912986068;0.051514148833414965;0.025494225071819632;0.020849361991400625;0.03970817481584698;0.05581832097944011;0.03364042278838204;0.01755682211163993;0.03580295369173654;0.03978925811282066;0.022555694005335587;0.018262803265290308;0.03904427121630198;0.04557386842006409;0.024469388895424292;0.01786548571913666;0.041919983811686795;0.05612892369168974;0.02591572753699904;0.014496487319184268;0.03101090432371847;0.034670857979987514;0.02006958454816621
S22;Color;0.03574848584054691;0.025565092933626667;0.011851293993502187;0.051342851042382856;0.035394138485609086;0.02510113492008054;0.012553944530219503;0.05204537633183197;0.03565102611992574;0.024639354582066696;0.012313622827117931;0.05384430638541453;0.03370782724328635;0.024893483400559302;0.011790085673341189;0.050171606461017974;0.03240239811396534;0.024518245858831056;0.011019933240655597;0.04841017409591274;0.03075370941120382;0.02386494265153525;0.011761107848754322;0.050715229930310954;0.029375185902262152;0.023421272268682805;0.012319930789792063;0.04959230295673667
S24;Color;0.022840650067616593;0.028554091418910237;0.04095483093506027;0.023794227291348106;0.02242056385797317;0.02984091678824752;0.04241791459130549;0.03426277548557877;0.02383674409591787;0.03167776707217585;0.047318639011943095;0.03414643637131419;0.023461389019512027;0.030093585212371706;0.051602535514183326;0.02967620137611611;0.023393763516021092;0.032008885100026425;0.05587415950812127;0.028728977111486413;0.019722200334178003;0.02670310246171304;0.040482594947837916;0.020023730666671426;0.021966357013628503;0.030201467684394235;0.0732686706496583;0.02271211250920348
